{'股票名称': 'R007', '股票代码': '201001', '价格': '2.48', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R091', '股票代码': '201004', '价格': '4.45', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R182', '股票代码': '201005', '价格': '3.80', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R014', '股票代码': '201002', '价格': '3.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'RC003', '股票代码': '202003', '价格': '1.80', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R002', '股票代码': '201009', '价格': '1.67', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R004', '股票代码': '201010', '价格': '4.18', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'RC007', '股票代码': '202007', '价格': '2.20', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R003', '股票代码': '201000', '价格': '2.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R028', '股票代码': '201003', '价格': '2.30', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0504R007', '股票代码': '203016', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'RC001', '股票代码': '202001', '价格': '1.98', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0504R028', '股票代码': '203017', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0504R091', '股票代码': '203018', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0512R028', '股票代码': '203041', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0512R091', '股票代码': '203042', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0603R007', '股票代码': '203052', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0603R028', '股票代码': '203053', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'GC002', '股票代码': '204002', '价格': '2.71', '升跌': '+0.09', '涨跌幅': '+3.43%'}
{'股票名称': 'GC001', '股票代码': '204001', '价格': '2.79', '升跌': '+0.14', '涨跌幅': '+5.49%'}
{'股票名称': 'GC004', '股票代码': '204004', '价格': '2.74', '升跌': '+0.07', '涨跌幅': '+2.62%'}
{'股票名称': 'GC007', '股票代码': '204007', '价格': '2.91', '升跌': '+0.20', '涨跌幅': '+7.38%'}
{'股票名称': 'GC091', '股票代码': '204091', '价格': '3.20', '升跌': '+0.01', '涨跌幅': '+0.47%'}
{'股票名称': 'GC014', '股票代码': '204014', '价格': '2.87', '升跌': '+0.08', '涨跌幅': '+3.05%'}
{'股票名称': 'GC182', '股票代码': '204182', '价格': '2.69', '升跌': '-0.32', '涨跌幅': '-10.63%'}
{'股票名称': '基金金泰', '股票代码': '500001', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金安信', '股票代码': '500003', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金泰和', '股票代码': '500002', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金汉盛', '股票代码': '500005', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金裕阳', '股票代码': '500006', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金兴华', '股票代码': '500008', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': 'GC028', '股票代码': '204028', '价格': '2.85', '升跌': '+0.07', '涨跌幅': '+2.70%'}
{'股票名称': '基金金元', '股票代码': '500010', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金安瑞', '股票代码': '500013', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金景阳', '股票代码': '500007', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金汉兴', '股票代码': '500015', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金裕元', '股票代码': '500016', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金金鑫', '股票代码': '500011', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金金鼎', '股票代码': '500021', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金科讯', '股票代码': '500029', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金兴业', '股票代码': '500028', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金通乾', '股票代码': '500038', '价格': '0.94', '升跌': '--', '涨跌幅': '0.00%', '最高': '--', '最低': '--', '今开': '--', '昨收': '0.94', '成交额': '--', '成交量': '--', '净值': '0.9515', '折价率': '-1.42'}
{'股票名称': '九华旅游', '股票代码': '603199', '价格': '20.77', '升跌': '-0.38', '涨跌幅': '-1.80%', '今开': '20.90', '成交量': '9622手', '最高': '20.96', '涨停': '23.27', '内盘': '5417手', '成交额': '1971.23万', '委比': '-86.42%', '流通市值': '22.99亿', '市盈率MRQ': '19.08', '每股收益': '0.54', '总股本': '1.11亿', '昨收': '21.15', '换手率': '0.87%', '最低': '20.05', '跌停': '19.04', '外盘': '4204手', '振幅': '4.30%', '量比': '1.04', '总市值': '22.99亿', '市净率': '2.15', '每股净资产': '9.65', '流通股本': '1.11亿'}
{'股票名称': '保隆科技', '股票代码': '603197', '价格': '18.80', '升跌': '-0.57', '涨跌幅': '-2.94%', '今开': '19.50', '成交量': '1.92万手', '最高': '19.99', '涨停': '21.31', '内盘': '1.34万手', '成交额': '3667.28万', '委比': '54.52%', '流通市值': '18.50亿', '市盈率MRQ': '19.17', '每股收益': '0.74', '总股本': '1.67亿', '昨收': '19.37', '换手率': '1.95%', '最低': '18.75', '跌停': '17.43', '外盘': '5814手', '振幅': '6.40%', '量比': '--', '总市值': '31.40亿', '市净率': '2.27', '每股净资产': '8.30', '流通股本': '9840.17万'}
{'股票名称': '江山欧派', '股票代码': '603208', '价格': '29.19', '升跌': '-0.70', '涨跌幅': '-2.34%', '今开': '29.54', '成交量': '1.39万手', '最高': '30.18', '涨停': '32.88', '内盘': '7698手', '成交额': '4073.42万', '委比': '54.62%', '流通市值': '9.00亿', '市盈率MRQ': '16.40', '每股收益': '1.33', '总股本': '8081.61万', '昨收': '29.89', '换手率': '4.53%', '最低': '28.68', '跌停': '26.90', '外盘': '6246手', '振幅': '5.02%', '量比': '--', '总市值': '23.59亿', '市净率': '2.24', '每股净资产': '13.03', '流通股本': '3081.61万'}
{'股票名称': '爱婴室', '股票代码': '603214', '价格': '40.10', '升跌': '-0.46', '涨跌幅': '-1.13%', '今开': '40.84', '成交量': '1.71万手', '最高': '41.08', '涨停': '44.62', '内盘': '1.09万手', '成交额': '6812.66万', '委比': '-65.05%', '流通市值': '10.02亿', '市盈率MRQ': '45.82', '每股收益': '0.66', '总股本': '10000.00万', '昨收': '40.56', '换手率': '6.85%', '最低': '38.61', '跌停': '36.50', '外盘': '6273手', '振幅': '6.09%', '量比': '--', '总市值': '40.10亿', '市净率': '4.82', '每股净资产': '8.31', '流通股本': '2500.00万'}
{'股票名称': '上海洗霸', '股票代码': '603200', '价格': '31.16', '升跌': '-0.92', '涨跌幅': '-2.87%', '今开': '32.13', '成交量': '7527手', '最高': '32.38', '涨停': '35.29', '内盘': '4512手', '成交额': '2360.38万', '委比': '7.19%', '流通市值': '7.87亿', '市盈率MRQ': '29.59', '每股收益': '0.79', '总股本': '7504.45万', '昨收': '32.08', '换手率': '2.98%', '最低': '30.83', '跌停': '28.87', '外盘': '3014手', '振幅': '4.83%', '量比': '--', '总市值': '23.38亿', '市净率': '3.25', '每股净资产': '9.59', '流通股本': '2527.00万'}
{'股票名称': '贝通信', '股票代码': '603220', '价格': '20.01', '升跌': '+1.82', '涨跌幅': '+10.01%', '今开': '20.01', '成交量': '1.68万手', '最高': '20.01', '涨停': '20.01', '内盘': '1.68万手', '成交额': '3356.56万', '委比': '100.00%', '流通市值': '16.90亿', '市盈率MRQ': '70.59', '每股收益': '0.28', '总股本': '3.38亿', '昨收': '18.19', '换手率': '1.99%', '最低': '20.01', '跌停': '16.37', '外盘': '--', '振幅': '--', '量比': '--', '总市值': '67.59亿', '市净率': '6.12', '每股净资产': '3.27', '流通股本': '8444.00万'}
{'股票名称': '济民制药', '股票代码': '603222', '价格': '11.99', '升跌': '-0.26', '涨跌幅': '-2.12%', '今开': '12.25', '成交量': '1.27万手', '最高': '12.25', '涨停': '13.48', '内盘': '8980手', '成交额': '1526.11万', '委比': '46.50%', '流通市值': '38.37亿', '市盈率MRQ': '77.96', '每股收益': '0.12', '总股本': '3.20亿', '昨收': '12.25', '换手率': '0.40%', '最低': '11.88', '跌停': '11.03', '外盘': '3698手', '振幅': '3.02%', '量比': '0.25', '总市值': '38.37亿', '市净率': '4.71', '每股净资产': '2.55', '流通股本': '3.20亿'}
{'股票名称': '日月股份', '股票代码': '603218', '价格': '15.69', '升跌': '-0.44', '涨跌幅': '-2.73%', '今开': '16.23', '成交量': '8915手', '最高': '16.45', '涨停': '17.74', '内盘': '4678手', '成交额': '1410.84万', '委比': '-12.50%', '流通市值': '15.60亿', '市盈率MRQ': '23.70', '每股收益': '0.50', '总股本': '4.01亿', '昨收': '16.13', '换手率': '0.90%', '最低': '15.40', '跌停': '14.52', '外盘': '4236手', '振幅': '6.51%', '量比': '--', '总市值': '62.92亿', '市净率': '2.18', '每股净资产': '7.20', '流通股本': '9942.91万'}
{'股票名称': '菲林格尔', '股票代码': '603226', '价格': '15.78', '升跌': '-0.94', '涨跌幅': '-5.62%', '今开': '16.80', '成交量': '1.30万手', '最高': '16.83', '涨停': '18.39', '内盘': '8697手', '成交额': '2103.50万', '委比': '-19.94%', '流通市值': '4.63亿', '市盈率MRQ': '17.68', '每股收益': '0.67', '总股本': '1.16亿', '昨收': '16.72', '换手率': '4.43%', '最低': '15.70', '跌停': '15.05', '外盘': '4283手', '振幅': '6.76%', '量比': '--', '总市值': '18.38亿', '市净率': '2.33', '每股净资产': '6.78', '流通股本': '2931.68万'}
{'股票名称': '恒通股份', '股票代码': '603223', '价格': '10.54', '升跌': '-0.73', '涨跌幅': '-6.48%', '今开': '11.28', '成交量': '3.41万手', '最高': '11.28', '涨停': '12.40', '内盘': '2.11万手', '成交额': '3679.99万', '委比': '-9.50%', '流通市值': '17.71亿', '市盈率MRQ': '30.05', '每股收益': '0.26', '总股本': '2.02亿', '昨收': '11.27', '换手率': '2.03%', '最低': '10.53', '跌停': '10.14', '外盘': '1.30万手', '振幅': '6.65%', '量比': '0.83', '总市值': '21.25亿', '市净率': '2.03', '每股净资产': '5.18', '流通股本': '1.68亿'}
{'股票名称': '大参林', '股票代码': '603233', '价格': '44.76', '升跌': '-1.39', '涨跌幅': '-3.01%', '今开': '46.68', '成交量': '5226手', '最高': '46.68', '涨停': '50.77', '内盘': '3329手', '成交额': '2367.00万', '委比': '-20.43%', '流通市值': '28.71亿', '市盈率MRQ': '32.44', '每股收益': '1.03', '总股本': '4.00亿', '昨收': '46.15', '换手率': '0.81%', '最低': '44.70', '跌停': '41.54', '外盘': '1897手', '振幅': '4.29%', '量比': '--', '总市值': '179.04亿', '市净率': '6.10', '每股净资产': '7.33', '流通股本': '6415.12万'}
{'股票名称': '格尔软件', '股票代码': '603232', '价格': '22.40', '升跌': '-2.14', '涨跌幅': '-8.72%', '今开': '24.25', '成交量': '1.46万手', '最高': '24.27', '涨停': '26.99', '内盘': '9169手', '成交额': '3387.70万', '委比': '79.00%', '流通市值': '11.46亿', '市盈率MRQ': '127.65', '每股收益': '0.13', '总股本': '8540.00万', '昨收': '24.54', '换手率': '2.86%', '最低': '22.36', '跌停': '22.09', '外盘': '5455手', '振幅': '7.78%', '量比': '--', '总市值': '19.13亿', '市净率': '3.41', '每股净资产': '6.57', '流通股本': '5117.00万'}
{'股票名称': '雪峰科技', '股票代码': '603227', '价格': '3.88', '升跌': '-0.20', '涨跌幅': '-4.90%', '今开': '4.07', '成交量': '5.83万手', '最高': '4.09', '涨停': '4.49', '内盘': '3.88万手', '成交额': '2289.83万', '委比': '36.14%', '流通市值': '25.56亿', '市盈率MRQ': '44.63', '每股收益': '0.07', '总股本': '6.59亿', '昨收': '4.08', '换手率': '0.88%', '最低': '3.83', '跌停': '3.67', '外盘': '1.95万手', '振幅': '6.37%', '量比': '0.59', '总市值': '25.56亿', '市净率': '2.17', '每股净资产': '1.79', '流通股本': '6.59亿'}
{'股票名称': '浙江仙通', '股票代码': '603239', '价格': '11.59', '升跌': '-0.10', '涨跌幅': '-0.86%', '今开': '11.65', '成交量': '8758手', '最高': '11.76', '涨停': '12.86', '内盘': '4172手', '成交额': '1014.59万', '委比': '-64.22%', '流通市值': '10.51亿', '市盈率MRQ': '20.67', '每股收益': '0.42', '总股本': '2.71亿', '昨收': '11.69', '换手率': '0.97%', '最低': '11.36', '跌停': '10.52', '外盘': '4585手', '振幅': '3.42%', '量比': '--', '总市值': '31.38亿', '市净率': '3.23', '每股净资产': '3.59', '流通股本': '9072.00万'}
{'股票名称': '景旺电子', '股票代码': '603228', '价格': '53.21', '升跌': '-0.10', '涨跌幅': '-0.19%', '今开': '53.41', '成交量': '7110手', '最高': '53.66', '涨停': '58.64', '内盘': '3412手', '成交额': '3741.96万', '委比': '19.81%', '流通市值': '43.15亿', '市盈率MRQ': '26.09', '每股收益': '1.54', '总股本': '4.11亿', '昨收': '53.31', '换手率': '0.88%', '最低': '52.14', '跌停': '47.98', '外盘': '3697手', '振幅': '2.85%', '量比': '--', '总市值': '218.69亿', '市净率': '5.87', '每股净资产': '9.07', '流通股本': '8108.80万'}
{'股票名称': '天龙股份', '股票代码': '603266', '价格': '13.63', '升跌': '-0.87', '涨跌幅': '-6.00%', '今开': '14.58', '成交量': '1.83万手', '最高': '14.64', '涨停': '15.95', '内盘': '1.16万手', '成交额': '2569.90万', '委比': '3.95%', '流通市值': '4.77亿', '市盈率MRQ': '25.95', '每股收益': '0.39', '总股本': '1.40亿', '昨收': '14.50', '换手率': '5.24%', '最低': '13.62', '跌停': '13.05', '外盘': '6790手', '振幅': '7.03%', '量比': '--', '总市值': '19.08亿', '市净率': '2.28', '每股净资产': '5.97', '流通股本': '3500.00万'}
{'股票名称': '奥翔药业', '股票代码': '603229', '价格': '12.40', '升跌': '-0.70', '涨跌幅': '-5.34%', '今开': '13.01', '成交量': '1.42万手', '最高': '13.09', '涨停': '14.41', '内盘': '9527手', '成交额': '1795.12万', '委比': '1.88%', '流通市值': '6.69亿', '市盈率MRQ': '46.01', '每股收益': '0.20', '总股本': '1.60亿', '昨收': '13.10', '换手率': '2.63%', '最低': '12.38', '跌停': '11.79', '外盘': '4672手', '振幅': '5.42%', '量比': '--', '总市值': '19.84亿', '市净率': '3.39', '每股净资产': '3.66', '流通股本': '5398.00万'}
{'股票名称': '合盛硅业', '股票代码': '603260', '价格': '44.61', '升跌': '-1.88', '涨跌幅': '-4.04%', '今开': '46.46', '成交量': '2.43万手', '最高': '46.73', '涨停': '51.14', '内盘': '1.56万手', '成交额': '1.10亿', '委比': '-15.22%', '流通市值': '116.36亿', '市盈率MRQ': '9.98', '每股收益': '3.35', '总股本': '6.70亿', '昨收': '46.49', '换手率': '0.93%', '最低': '44.31', '跌停': '41.84', '外盘': '8710手', '振幅': '5.21%', '量比': '--', '总市值': '298.89亿', '市净率': '4.05', '每股净资产': '11.00', '流通股本': '2.61亿'}
{'股票名称': '药明康德', '股票代码': '603259', '价格': '79.00', '升跌': '-2.41', '涨跌幅': '-2.96%', '今开': '81.60', '成交量': '3.96万手', '最高': '81.60', '涨停': '89.55', '内盘': '2.48万手', '成交额': '3.16亿', '委比': '54.49%', '流通市值': '82.32亿', '市盈率MRQ': '32.21', '每股收益': '1.85', '总股本': '10.48亿', '昨收': '81.41', '换手率': '3.80%', '最低': '78.96', '跌停': '73.27', '外盘': '1.49万手', '振幅': '3.24%', '量比': '--', '总市值': '828.13亿', '市净率': '7.79', '每股净资产': '10.14', '流通股本': '1.04亿'}
{'股票名称': '诺邦股份', '股票代码': '603238', '价格': '15.90', '升跌': '-0.89', '涨跌幅': '-5.30%', '今开': '16.71', '成交量': '7680手', '最高': '16.77', '涨停': '18.47', '内盘': '5105手', '成交额': '1246.27万', '委比': '1.34%', '流通市值': '4.77亿', '市盈率MRQ': '34.45', '每股收益': '0.35', '总股本': '1.20亿', '昨收': '16.79', '换手率': '2.56%', '最低': '15.80', '跌停': '15.11', '外盘': '2574手', '振幅': '5.78%', '量比': '--', '总市值': '19.08亿', '市净率': '2.36', '每股净资产': '6.74', '流通股本': '3000.00万'}
{'股票名称': '松发股份', '股票代码': '603268', '价格': '15.35', '升跌': '+0.02', '涨跌幅': '+0.13%', '今开': '15.20', '成交量': '1.26万手', '最高': '15.59', '涨停': '16.86', '内盘': '6968手', '成交额': '1932.64万', '委比': '14.96%', '流通市值': '19.06亿', '市盈率MRQ': '39.86', '每股收益': '0.29', '总股本': '1.25亿', '昨收': '15.33', '换手率': '1.01%', '最低': '15.13', '跌停': '13.80', '外盘': '5613手', '振幅': '3.00%', '量比': '0.25', '总市值': '19.21亿', '市净率': '3.13', '每股净资产': '4.90', '流通股本': '1.24亿'}
{'股票名称': '海鸥股份', '股票代码': '603269', '价格': '15.54', '升跌': '-1.40', '涨跌幅': '-8.26%', '今开': '16.90', '成交量': '2.11万手', '最高': '17.07', '涨停': '18.63', '内盘': '1.26万手', '成交额': '3378.31万', '委比': '-43.23%', '流通市值': '5.77亿', '市盈率MRQ': '58.72', '每股收益': '0.20', '总股本': '9147.00万', '昨收': '16.94', '换手率': '5.68%', '最低': '15.40', '跌停': '15.25', '外盘': '8478手', '振幅': '9.86%', '量比': '--', '总市值': '14.21亿', '市净率': '2.24', '每股净资产': '6.93', '流通股本': '3714.41万'}
{'股票名称': '海天味业', '股票代码': '603288', '价格': '62.41', '升跌': '-1.22', '涨跌幅': '-1.92%', '今开': '63.45', '成交量': '2.08万手', '最高': '63.46', '涨停': '69.99', '内盘': '1.40万手', '成交额': '1.30亿', '委比': '-11.15%', '流通市值': '1683.13亿', '市盈率MRQ': '40.38', '每股收益': '1.16', '总股本': '27.01亿', '昨收': '63.63', '换手率': '0.08%', '最低': '62.13', '跌停': '57.27', '外盘': '6794手', '振幅': '2.09%', '量比': '1.56', '总市值': '1685.82亿', '市净率': '13.38', '每股净资产': '4.67', '流通股本': '26.97亿'}
{'股票名称': '泰瑞机器', '股票代码': '603289', '价格': '8.04', '升跌': '-0.67', '涨跌幅': '-7.69%', '今开': '8.66', '成交量': '4.84万手', '最高': '8.75', '涨停': '9.58', '内盘': '3.06万手', '成交额': '4012.69万', '委比': '42.43%', '流通市值': '10.92亿', '市盈率MRQ': '22.82', '每股收益': '0.27', '总股本': '2.67亿', '昨收': '8.71', '换手率': '3.57%', '最低': '8.01', '跌停': '7.84', '外盘': '1.78万手', '振幅': '8.50%', '量比': '--', '总市值': '21.43亿', '市净率': '2.30', '每股净资产': '3.49', '流通股本': '1.36亿'}
{'股票名称': '日盈电子', '股票代码': '603286', '价格': '14.80', '升跌': '-1.03', '涨跌幅': '-6.51%', '今开': '15.82', '成交量': '2.17万手', '最高': '15.93', '涨停': '17.41', '内盘': '1.51万手', '成交额': '3304.00万', '委比': '-76.96%', '流通市值': '6.77亿', '市盈率MRQ': '64.00', '每股收益': '0.17', '总股本': '8807.60万', '昨收': '15.83', '换手率': '4.74%', '最低': '14.79', '跌停': '14.25', '外盘': '6547手', '振幅': '7.20%', '量比': '--', '总市值': '13.04亿', '市净率': '3.05', '每股净资产': '4.86', '流通股本': '4575.10万'}
{'股票名称': '银都股份', '股票代码': '603277', '价格': '9.30', '升跌': '-0.57', '涨跌幅': '-5.78%', '今开': '9.87', '成交量': '1.69万手', '最高': '9.88', '涨停': '10.86', '内盘': '1.22万手', '成交额': '1607.66万', '委比': '-32.55%', '流通市值': '14.54亿', '市盈率MRQ': '14.16', '每股收益': '0.49', '总股本': '4.01亿', '昨收': '9.87', '换手率': '1.08%', '最低': '9.27', '跌停': '8.88', '外盘': '4690手', '振幅': '6.18%', '量比': '--', '总市值': '37.27亿', '市净率': '2.19', '每股净资产': '4.25', '流通股本': '1.56亿'}
{'股票名称': '赛腾股份', '股票代码': '603283', '价格': '17.37', '升跌': '-1.17', '涨跌幅': '-6.31%', '今开': '18.50', '成交量': '1.92万手', '最高': '18.62', '涨停': '20.39', '内盘': '1.25万手', '成交额': '3426.19万', '委比': '5.34%', '流通市值': '6.95亿', '市盈率MRQ': '28.05', '每股收益': '0.46', '总股本': '1.63亿', '昨收': '18.54', '换手率': '4.81%', '最低': '17.01', '跌停': '16.69', '外盘': '6732手', '振幅': '8.68%', '量比': '--', '总市值': '28.27亿', '市净率': '3.99', '每股净资产': '4.35', '流通股本': '4000.00万'}
{'股票名称': '大业股份', '股票代码': '603278', '价格': '15.61', '升跌': '-0.57', '涨跌幅': '-3.52%', '今开': '16.08', '成交量': '2.33万手', '最高': '16.16', '涨停': '17.80', '内盘': '1.47万手', '成交额': '3688.45万', '委比': '-35.17%', '流通市值': '13.51亿', '市盈率MRQ': '14.27', '每股收益': '0.82', '总股本': '2.08亿', '昨收': '16.18', '换手率': '2.69%', '最低': '15.52', '跌停': '14.56', '外盘': '8531手', '振幅': '3.96%', '量比': '--', '总市值': '32.47亿', '市净率': '2.18', '每股净资产': '7.17', '流通股本': '8653.32万'}
{'股票名称': '井神股份', '股票代码': '603299', '价格': '5.63', '升跌': '-0.21', '涨跌幅': '-3.60%', '今开': '5.96', '成交量': '4.40万手', '最高': '5.98', '涨停': '6.42', '内盘': '2.61万手', '成交额': '2520.24万', '委比': '4.27%', '流通市值': '15.72亿', '市盈率MRQ': '20.22', '每股收益': '0.21', '总股本': '5.59亿', '昨收': '5.84', '换手率': '1.57%', '最低': '5.52', '跌停': '5.26', '外盘': '1.79万手', '振幅': '7.88%', '量比': '1.31', '总市值': '31.50亿', '市净率': '1.44', '每股净资产': '3.92', '流通股本': '2.79亿'}
{'股票名称': '永新光学', '股票代码': '603297', '价格': '49.91', '升跌': '+0.82', '涨跌幅': '+1.67%', '今开': '48.85', '成交量': '5.34万手', '最高': '50.88', '涨停': '54.00', '内盘': '2.52万手', '成交额': '2.65亿', '委比': '93.36%', '流通市值': '10.48亿', '市盈率MRQ': '33.78', '每股收益': '1.11', '总股本': '8400.00万', '昨收': '49.09', '换手率': '25.43%', '最低': '48.81', '跌停': '44.18', '外盘': '2.82万手', '振幅': '4.22%', '量比': '--', '总市值': '41.92亿', '市净率': '4.19', '每股净资产': '11.91', '流通股本': '2100.00万'}
{'股票名称': '振德医疗', '股票代码': '603301', '价格': '35.15', '升跌': '-1.30', '涨跌幅': '-3.57%', '今开': '36.37', '成交量': '2.09万手', '最高': '36.85', '涨停': '40.10', '内盘': '1.23万手', '成交额': '7439.69万', '委比': '-11.02%', '流通市值': '8.79亿', '市盈率MRQ': '30.92', '每股收益': '0.85', '总股本': '10000.00万', '昨收': '36.45', '换手率': '8.37%', '最低': '34.52', '跌停': '32.81', '外盘': '8597手', '振幅': '6.39%', '量比': '--', '总市值': '35.15亿', '市净率': '3.26', '每股净资产': '10.79', '流通股本': '2500.00万'}
{'股票名称': '杭叉集团', '股票代码': '603298', '价格': '11.98', '升跌': '-0.40', '涨跌幅': '-3.23%', '今开': '12.39', '成交量': '1.57万手', '最高': '12.39', '涨停': '13.62', '内盘': '1.11万手', '成交额': '1890.43万', '委比': '-35.67%', '流通市值': '20.44亿', '市盈率MRQ': '12.93', '每股收益': '0.69', '总股本': '6.19亿', '昨收': '12.38', '换手率': '0.92%', '最低': '11.90', '跌停': '11.14', '外盘': '4543手', '振幅': '3.96%', '量比': '--', '总市值': '74.14亿', '市净率': '1.98', '每股净资产': '6.04', '流通股本': '1.71亿'}
{'股票名称': '得邦照明', '股票代码': '603303', '价格': '11.60', '升跌': '-0.56', '涨跌幅': '-4.61%', '今开': '12.16', '成交量': '1.63万手', '最高': '12.22', '涨停': '13.38', '内盘': '1.08万手', '成交额': '1943.43万', '委比': '-25.30%', '流通市值': '11.83亿', '市盈率MRQ': '16.98', '每股收益': '0.51', '总股本': '4.08亿', '昨收': '12.16', '换手率': '1.60%', '最低': '11.60', '跌停': '10.94', '外盘': '5506手', '振幅': '5.10%', '量比': '--', '总市值': '47.33亿', '市净率': '1.87', '每股净资产': '6.19', '流通股本': '1.02亿'}
{'股票名称': '华铁科技', '股票代码': '603300', '价格': '5.32', '升跌': '-0.24', '涨跌幅': '-4.32%', '今开': '5.65', '成交量': '5.67万手', '最高': '5.65', '涨停': '6.12', '内盘': '3.58万手', '成交额': '3069.15万', '委比': '70.42%', '流通市值': '21.56亿', '市盈率MRQ': '24.20', '每股收益': '0.16', '总股本': '4.85亿', '昨收': '5.56', '换手率': '1.40%', '最低': '5.29', '跌停': '5.00', '外盘': '2.09万手', '振幅': '6.47%', '量比': '0.94', '总市值': '25.82亿', '市净率': '1.63', '每股净资产': '3.27', '流通股本': '4.05亿'}
{'股票名称': '金海环境', '股票代码': '603311', '价格': '11.03', '升跌': '-0.55', '涨跌幅': '-4.75%', '今开': '11.54', '成交量': '2.03万手', '最高': '11.60', '涨停': '12.74', '内盘': '1.30万手', '成交额': '2278.54万', '委比': '50.90%', '流通市值': '23.16亿', '市盈率MRQ': '27.93', '每股收益': '0.30', '总股本': '2.10亿', '昨收': '11.58', '换手率': '0.97%', '最低': '11.02', '跌停': '10.42', '外盘': '7290手', '振幅': '5.01%', '量比': '0.64', '总市值': '23.16亿', '市净率': '3.08', '每股净资产': '3.58', '流通股本': '2.10亿'}
{'股票名称': '维力医疗', '股票代码': '603309', '价格': '11.16', '升跌': '-0.19', '涨跌幅': '-1.67%', '今开': '11.27', '成交量': '2.29万手', '最高': '11.68', '涨停': '12.49', '内盘': '1.37万手', '成交额': '2589.18万', '委比': '-57.14%', '流通市值': '22.32亿', '市盈率MRQ': '39.63', '每股收益': '0.21', '总股本': '2.00亿', '昨收': '11.35', '换手率': '1.14%', '最低': '10.95', '跌停': '10.22', '外盘': '9129手', '振幅': '6.43%', '量比': '1.40', '总市值': '22.32亿', '市净率': '2.47', '每股净资产': '4.52', '流通股本': '2.00亿'}
